x,y
-26955,-70851.05
-18474,-47867.54
-85075,-228356.25
-7192,-17293.32
-13943,-35588.53
-16174,-41634.54
-89616,-240662.36
30010,83524.1
49946,137550.66
16664,47356.44
-90479,-243001.09
-54317,-145002.07
12889,37126.19
-38245,-101446.95
6825,20692.75
13906,39882.26
-86698,-232754.58
-59527,-159121.17
47576,131127.96
39612,109545.52
-15423,-39599.33
54485,149851.35
-47492,-126506.32
84573,231389.83
30671,85315.41
-10707,-26818.97
62418,171349.78
8448,25091.08
-18722,-48539.62
-21616,-56382.36
84676,231668.96
10511,30681.81
40122,110927.62
17716,50207.36
39902,110331.42
82898,226850.58
-36557,-96872.47
-75742,-203063.82
-98714,-265317.94
-6713,-15995.23
50199,138236.29
40655,112372.05
-60655,-162178.05
-34067,-90124.57
-94063,-252713.73
-46535,-123912.85
-81183,-217808.93
-15022,-38512.62
63330,173821.3
73589,201623.19
-6443,-15263.53
-22631,-59133.01
65548,179832.08
-2558,-4735.18
73166,200476.86
71261,195314.31
92259,252218.89
-45320,-120620.2
-16187,-41669.77
30401,84583.71
10119,29619.49
-52595,-140335.45
40370,111599.7
20799,58562.29
28082,78299.22
20711,58323.81
73188,200536.48
-71675,-192042.25
-77348,-207416.08
-91807,-246599.97
-93337,-250746.27
-26900,-70702.0
44825,123672.75
50146,138092.66
63851,175233.21
-92537,-248578.27
-59291,-158481.61
-31293,-82607.03
-21490,-56040.9
22896,64245.16
82863,226755.73
3843,12611.53
23147,64925.37
-99667,-267900.57
-35295,-93452.45
13206,37985.26
-45325,-120633.75
16039,45662.69
-4027,-8716.17
-82081,-220242.51
-15149,-38856.79
30789,85635.19
-5017,-11399.07
-11152,-28024.92
94783,259058.93
-76635,-205483.85
61255,168198.05
79008,216308.68
-8416,-20610.36
-65138,-174326.98
-64573,-172795.83
2256,8310.76
-74782,-200462.22
-23574,-61688.54
-29267,-77116.57
-30743,-81116.53
93272,254964.12
-38012,-100815.52
-91378,-245437.38
91551,250300.21
21451,60329.21
94652,258703.92
18182,51470.22
-62938,-168364.98
17111,48567.81
32596,90532.16
-89077,-239201.67
-89983,-241656.93
-22696,-59309.16
73289,200810.19
25786,72077.06
-75312,-201898.52
-38528,-102213.88
79547,217769.37
-54244,-144804.24
44061,121602.31
-61924,-165617.04
41317,114166.07
9546,28066.66
-644,451.76
21901,61548.71
-87207,-234133.97
-92374,-248136.54
49993,137678.03
-35865,-94997.15
99482,271793.22
-58800,-157151.0
18682,52825.22
-30349,-80048.79
75083,205671.93
31590,87805.9
-4868,-10995.28
-152,1785.08
-26477,-69555.67
80618,220671.78
-42265,-112341.15
48426,133431.46
77645,212614.95
-82959,-222621.89
15772,44939.12
-98247,-264052.37
51327,141293.17
41966,115924.86
29816,82998.36
84662,231631.02
-53453,-142660.63
32361,89895.31
85963,235156.73
23899,66963.29
95300,260460.0
52805,145298.55
95569,261188.99
-73711,-197559.81
-99791,-268236.61
13766,39502.86
-17998,-46577.58
15048,42977.08
6519,19863.49
91476,250096.96
-61973,-165749.83
55537,152702.27
-74496,-199687.16
-77845,-208762.95
-13148,-33434.08
78567,215113.57
-7555,-18277.05
-92036,-247220.56
85051,232685.21
-59702,-159595.42
63637,174653.27
95429,260809.59
57268,157393.28
-88531,-237722.01
-90365,-242692.15
-23735,-62124.85
16898,47990.58
-19044,-49412.24
71045,194728.95
83351,228078.21
-12540,-31786.4
-68381,-183115.51
-6902,-16507.42
36016,99800.36
40667,112404.57
63793,175076.03
-52756,-140771.76
89955,245975.05
-10435,-26081.85
-13317,-33892.07
72729,199292.59
-29174,-76864.54
73249,200701.79
98590,269375.9
-9374,-23206.54
61121,167834.91
15995,45543.45
-99728,-268065.88
22689,63684.19
-36812,-97563.52
-4319,-9507.49
-85578,-229719.38
-15838,-40723.98
25686,71806.06
-65932,-176478.72
-97470,-261946.7
21560,60624.6
89506,244758.26
-3881,-8320.51
22034,61909.14
-52769,-140806.99
-1771,-2602.41
-86712,-232792.52
-94537,-253998.27
-19118,-49612.78
-43329,-115224.59
63120,173252.2
6085,18687.35
58801,161547.71
-43939,-116877.69
-62610,-167476.1
77821,213091.91
55264,151962.44
10096,29557.16
44199,121976.29
74682,204585.22
-17540,-45336.4
89674,245213.54
83291,227915.61
36109,100052.39
28322,78949.62
-80590,-216201.9
-22497,-58769.87
-63274,-169275.54
-34248,-90615.08
-58951,-157560.21
-98620,-265063.2
48874,134645.54
36956,102347.76
52800,145285.0
22200,62359.0
-40116,-106517.36
43686,120586.06
76993,210848.03
-70123,-187836.33
94574,258492.54
-54954,-146728.34
52877,145493.67
-24643,-64585.53
-35880,-95037.8
-90848,-244001.08
-61203,-163663.13
11046,32131.66
-2471,-4499.41
40725,112561.75
6501,19814.71
-42368,-112620.28
-59135,-158058.85
38303,105998.13
-14189,-36255.19
94520,258346.2
8802,26050.42
-4516,-10041.36
-44636,-118766.56
9918,29074.78
-37780,-100186.8
-44817,-119257.07
-68747,-184107.37
-75956,-203643.76
-97536,-262125.56
31729,88182.59
-97429,-261835.59
-35829,-94899.59
2363,8600.73
65435,179525.85
60082,165019.22
-32044,-84642.24
18683,52827.93
-49194,-131118.74
-18339,-47501.69
62861,172550.31
-61088,-163351.48
89382,244422.22
57545,158143.95
65486,179664.06
89559,244901.89
-32980,-87178.8
44609,123087.39
63868,175279.28
12241,35370.11
-46378,-123487.38
15299,43657.29
84824,232070.04
-47406,-126273.26
38876,107550.96
58762,161442.02
-47575,-126731.25
-39425,-104644.75
45978,126797.38
-61881,-165500.51
-12346,-31260.66
-16900,-43602.0
62144,170607.24
30698,85388.58
-1273,-1252.83
-47753,-127213.63
297,3001.87
-61580,-164684.8
96371,263362.41
-64214,-171822.94
-39173,-103961.83
-91331,-245310.01
91226,249419.46
91362,249788.02
-85195,-228681.45
-71282,-190977.22
-19306,-50122.26
33926,94136.46
-94668,-254353.28
94017,256983.07
83239,227774.69
67652,185533.92
7345,22101.95
81254,222395.34
6404,19551.84
44423,122583.33
3192,10847.32
-98322,-264255.62
23144,64917.24
17777,50372.67
-88198,-236819.58
-16842,-43444.82
26240,73307.4
-77784,-208597.64
65868,180699.28
-75759,-203109.89
20783,58518.93
-9113,-22499.23
-27895,-73398.45
20411,57510.81
82931,226940.01
-8105,-19767.55
-70177,-187982.67
23095,64784.45
-58405,-156080.55
274,2939.54
80555,220501.05
-42022,-111682.62
91900,251246.0
-77373,-207483.83
18409,52085.39
-71944,-192771.24
60877,167173.67
-9525,-23615.75
89765,245460.15
59247,162756.37
-15876,-40826.96
78008,213598.68
-30088,-79341.48
84062,230005.02
1146,5302.66
27265,76085.15
-76014,-203800.94
-61824,-165346.04
-3417,-7063.07
-81699,-219207.29
64273,176376.83
-92918,-249610.78
-44006,-117059.26
-91647,-246166.37
-70560,-189020.6
34644,96082.24
92169,251974.99
-86792,-233009.32
-90327,-242589.17
78554,215078.34
-76538,-205220.98
98642,269516.82
-59264,-158408.44
37649,104225.79
-61403,-164205.13
4669,14849.99
-67142,-179757.82
-41135,-109278.85
95526,261072.46
91302,249625.42
17512,49654.52
85987,235221.77
84887,232240.77
83415,228251.65
-75906,-203508.26
32350,89865.5
59388,163138.48
-34068,-90127.28
-90607,-243347.97
-89771,-241082.41
93303,255048.13
17542,49735.82
-60372,-161411.12
63109,173222.39
70174,192368.54
-48696,-129769.16
-22887,-59826.77
-54818,-146359.78
28701,79976.71
79794,218438.74
26622,74342.62
-22047,-57550.37
28002,78082.42
-74020,-198397.2
-2925,-5729.75
-15694,-40333.74
23721,66480.91
99903,272934.13
84035,229931.85
73784,202151.64
-83281,-223494.51
-96426,-259117.46
7681,23012.51
-44748,-119070.08
-61962,-165720.02
-82579,-221592.09
-27241,-71626.11
80595,220609.45
-2168,-3678.28
-61476,-164402.96
8994,26570.74
-68403,-183175.13
18325,51857.75
71470,195880.7
23362,65508.02
-44902,-119487.42
-72083,-193147.93
-88979,-238936.09
55646,152997.66
-38359,-101755.89
18097,51239.87
99178,270969.38
27568,76906.28
76388,209208.48
1610,6560.1
59978,164737.38
-82754,-222066.34
-43492,-115666.32
-91151,-244822.21
-86921,-233358.91
3495,11668.45
-70653,-189272.63
-3871,-8293.41
-60002,-160408.42
-7873,-19138.83
-66888,-179069.48
-5438,-12539.98
-27818,-73189.78
-92912,-249594.52
97117,265384.07
99263,271199.73
88270,241408.7
66479,182355.09
-29760,-78452.6
6323,19332.33
29606,82429.26
4464,14294.44
56177,154436.67
66513,182447.23
26353,73613.63
-68956,-184673.76
17805,50448.55
-72245,-193586.95
-2180,-3710.8
56119,154279.49
84861,232170.31
-58114,-155291.94
-35049,-92785.79
15405,43944.55
-65487,-175272.77
-6397,-15138.87
83800,229295.0
-31457,-83051.47
99293,271281.03
-22665,-59225.15
93345,255161.95
-87867,-235922.57
-29805,-78574.55
-96962,-260570.02
87738,239966.98
64144,176027.24
-68620,-183763.2
63615,174593.65
-58631,-156693.01
-92662,-248917.02
-95672,-257074.12
-61526,-164538.46
-88552,-237778.92
-84511,-226827.81
-92205,-247678.55
14447,41348.37
-45317,-120612.07
89452,244611.92
98195,268305.45
-27627,-72672.17
34079,94551.09
-13185,-33534.35
-99060,-266255.6
-82294,-220819.74
62346,171154.66
-27328,-71861.88
-92926,-249632.46
79079,216501.09
-1020,-567.2
47462,130819.02
-61966,-165730.86
-42679,-113463.09
55579,152816.09
-3379,-6960.09
297,3001.87
36152,100168.92
17139,48643.69
72555,198821.05
43559,120241.89
-23746,-62154.66
-11349,-28558.79
-24662,-64637.02
-33720,-89184.2
46118,127176.78
-37018,-98121.78
-78180,-209670.8
55666,153051.86
-21979,-57366.09
1375,5923.25
-6345,-14997.95
-40063,-106373.73
45943,126702.53
14259,40838.89
-98512,-264770.52
52361,144095.31
-45324,-120631.04
-18534,-48030.14
-46691,-124335.61
-14278,-36496.38
-23067,-60314.57
-2517,-4624.07
-47924,-127677.04
91541,250273.11
40379,111624.09
-85356,-229117.76
75578,207013.38
45141,124529.11
42275,116762.25
97728,267039.88
-90964,-244315.44
-62078,-166034.38
-16610,-42816.1
43560,120244.6
-79676,-213724.96
-94444,-253746.24
-61430,-164278.3
78639,215308.69
-79906,-214348.26
66854,183371.34
-39375,-104509.25
8114,24185.94
-54639,-145874.69
-64240,-171893.4
-93101,-250106.71
81133,222067.43
31758,88261.18
18576,52537.96
55653,153016.63
60852,167105.92
-87139,-233949.69
18359,51949.89
-96700,-259860.0
17285,49039.35
54063,148707.73
-41340,-109834.4
29025,80854.75
63074,173127.54
-30358,-80073.18
-34595,-91555.45
7256,21860.76
27934,77898.14
-36038,-95465.98
47170,130027.7
40540,112060.4
77218,211457.78
-18388,-47634.48
-4692,-10518.32
-46725,-124427.75
-87435,-234751.85
90673,247920.83
49786,137117.06
85924,235051.04
62105,170501.55
-22687,-59284.77
-6239,-14710.69
-52288,-139503.48
360,3172.6
72855,199634.05
-99155,-266513.05
93893,256647.03
97848,267365.08
36138,100130.98
-69087,-185028.77
68500,187832.0
9002,26592.42
52290,143902.9
-4491,-9973.61
729,4172.59
-71606,-191855.26
-23446,-61341.66
93664,256026.44
-67835,-181635.85
83927,229639.17
31840,88483.4
57253,157352.63
-5290,-12138.9
-90599,-243326.29
97764,267137.44
30053,83640.63
-60533,-161847.43
22240,62467.4
-19530,-50729.3
85276,233294.96
-52541,-140189.11
25986,72619.06
81085,221937.35
36148,100158.08
54604,150173.84
-73443,-196833.53
84005,229850.55
-31321,-82682.91
-17946,-46436.66
-61388,-164164.48
36901,102198.71
38398,106255.58
-80712,-216532.52
-13071,-33225.41
1178,5389.38
79048,216417.08
74673,204560.83
-64319,-172107.49
-88534,-237730.14
-4488,-9965.48
51697,142295.87
18941,53527.11
-35911,-95121.81
19463,54941.73
-89025,-239060.75
63087,173162.77
17315,49120.65
-98529,-264816.59
73360,201002.6
3836,12592.56
-40002,-106208.42
81254,222395.34
91553,250305.63
53445,147032.95
31309,87044.39
-93443,-251033.53
-15200,-38995.0
-28403,-74775.13
-71182,-190706.22
16617,47229.07
-87519,-234979.49
34377,95358.67
-81523,-218730.33
-28626,-75379.46
66380,182086.8
-4787,-10775.77
57078,156878.38
49384,136027.64
-39719,-105441.49
-55266,-147573.86
48065,132453.15
83352,228080.92
70490,193224.9
-19867,-51642.57
55728,153219.88
-74355,-199305.05
80010,219024.1
-48792,-130029.32
7255,21858.05
-9229,-22813.59
-44757,-119094.47
-66831,-178915.01
-33226,-87845.46
-7982,-19434.22
-53226,-142045.46
-30586,-80691.06
-50763,-135370.73
-82178,-220505.38
55392,152309.32
-71469,-191483.99
-2056,-3374.76
-37743,-100086.53
79885,218685.35
91306,249636.26
-91807,-246599.97
35983,99710.93
6135,18822.85
45694,126027.74
-58852,-157291.92
61246,168173.66
-98231,-264009.01
664,3996.44
60340,165718.4
-22876,-59796.96
33486,92944.06
-74989,-201023.19
-57126,-152614.46
36665,101559.15
66392,182119.32
67876,186140.96
-58671,-156801.41
-71339,-191131.69
-42924,-114127.04
-15661,-40244.31
27672,77188.12
-19941,-51843.11
-86096,-231123.16
32547,90399.37
65657,180127.47
-32053,-84666.63
-49582,-132170.22
-38914,-103259.94
83555,228631.05
38817,107391.07
-54617,-145815.07
90154,246514.34
-97685,-262529.35
34309,95174.39
-95407,-256355.97
-94109,-252838.39
-94638,-254271.98
763,4264.73
35302,97865.42
48328,133165.88
82101,224690.71
-263,1484.27
72156,197739.76
91256,249500.76
53053,145970.63
68262,187187.02
69032,189273.72
52696,145003.16
-705,286.45
-12296,-31125.16
-77399,-207554.29
53034,145919.14
24956,69827.76
-621,514.09
72125,197655.75
85177,233026.67
-86046,-230987.66
65187,178853.77
6815,20665.65
-31378,-82837.38
-36145,-95755.95
47490,130894.9
-3510,-7315.1
-80362,-215584.02
21707,61022.97
-35651,-94417.21
-2644,-4968.24
-61126,-163454.46
-11183,-28108.93
-57523,-153690.33
-11461,-28862.31
-5872,-13716.12
-83842,-225014.82
-95247,-255922.37
-11546,-29092.66
-39299,-104303.29
-60374,-161416.54
-67798,-181535.58
-37323,-98948.33
-6974,-16702.54
-18371,-47588.41
50507,139070.97
-47691,-127045.61
23987,67201.77
79366,217278.86
-17777,-45978.67
72971,199948.41
-65604,-175589.84
32689,90784.19
63153,173341.63
79475,217574.25
-46284,-123232.64
-40720,-108154.2
-91985,-247082.35
-14043,-35859.53
-8481,-20786.51
9129,26936.59
56291,154745.61
-83688,-224597.48
-38649,-102541.79
71844,196894.24
69902,191631.42
-6911,-16531.81
-71646,-191963.66
-41605,-110552.55
-49312,-131438.52
-92107,-247412.97
375,3213.25
-38701,-102682.71
5999,18454.29
-46616,-124132.36
-38361,-101761.31
91533,250251.43
-35959,-95251.89
-89063,-239163.73
90652,247863.92
-52530,-140159.3
-7676,-18604.96
-48760,-129942.6
15082,43069.22
-6017,-14109.07
-11539,-29073.69
-49337,-131506.27
-53108,-141725.68
71235,195243.85
78178,214059.38
-21028,-54788.88
-65255,-174644.05
18829,53223.59
-82326,-220906.46
35261,97754.31
-4335,-9550.85
68481,187780.51
-75517,-202454.07
69652,190953.92
-38718,-102728.78
21908,61567.68
34000,94337.0
82924,226921.04
-75834,-203313.14
74543,204208.53
29933,83315.43
85936,235083.56
90320,246964.2
96323,263232.33
9973,29223.83
-35427,-93810.17
50559,139211.89
91718,250752.78
66992,183745.32
40848,112895.08
51969,143032.99
9387,27635.77
-12900,-32762.0
-38049,-100915.79
-7942,-19325.82
1581,6481.51
72414,198438.94
-2453,-4450.63
50827,139938.17
97010,265094.1
-712,267.48
87696,239853.16
-46319,-123327.49
2113,7923.23
-74253,-199028.63
-41881,-111300.51
-3339,-6851.69
2587,9207.77
83142,227511.82
-31048,-81943.08
-37116,-98387.36
18535,52426.85
78363,214560.73
-24830,-65092.3
16995,48253.45
-70301,-188318.71
-67790,-181513.9
-13453,-34260.63
-41923,-111414.33
84400,230921.0
-84448,-226657.08
70803,194073.13
-2457,-4461.47
6454,19687.34
93108,254519.68
95809,261839.39
-66423,-177809.33
-34008,-89964.68
20341,57321.11
-62171,-166286.41
-86615,-232529.65
35967,99667.57
60842,167078.82
-27883,-73365.93
-15560,-39970.6
3497,11673.87
23480,65827.8
83925,229633.75
52302,143935.42
-76336,-204673.56
-67276,-180120.96
64101,175910.71
-99772,-268185.12
-69222,-185394.62
-15474,-39737.54
40712,112526.52
89492,244720.32
80564,220525.44
263,2909.73
-79803,-214069.13
34995,97033.45
-7033,-16862.43
75415,206571.65
-35581,-94227.51
-67670,-181188.7
-97971,-263304.41
80415,220121.65
-29562,-77916.02
78041,213688.11
58254,160065.34
58133,159737.43
23036,64624.56
-89240,-239643.4
-18786,-48713.06
-18841,-48862.11
96104,262638.84
41316,114163.36
6611,20112.81
7968,23790.28
62494,171555.74
-1037,-613.27
-72610,-194576.1
-18121,-46910.91
-41932,-111438.72
18309,51814.39
-9245,-22856.95
-21059,-54872.89
-70326,-188386.46
-61316,-163969.36
34616,96006.36
77887,213270.77
34121,94664.91
91133,249167.43
-14339,-36661.69
-15070,-38642.7
-33736,-89227.56
98652,269543.92
-68437,-183267.27
76634,209875.14
-23074,-60333.54
27737,77364.27
57711,158593.81
-11541,-29079.11
77253,211552.63
43074,118927.54
9054,26733.34
-78338,-210098.98
64178,176119.38
8572,25427.12
80532,220438.72
-24346,-63780.66
91624,250498.04
75288,206227.48
-58627,-156682.17
15154,43264.34
-45341,-120677.11
-23066,-60311.86
37492,103800.32
84807,232023.97
-29299,-77203.29
-59496,-159037.16
-81996,-220012.16
84126,230178.46
43003,118735.13
58916,161859.36
-76488,-205085.48
-80838,-216873.98
86530,236693.3
-29418,-77525.78
40815,112805.65
-99674,-267919.54
66866,183403.86
-71461,-191462.31
42982,118678.22
-8263,-20195.73
-13416,-34160.36
-65519,-175359.49
65394,179414.74
5025,15814.75
97302,265885.42
44233,122068.43
58260,160081.6
29744,82803.24
-50136,-133671.56
20763,58464.73
-27158,-71401.18
-76165,-204210.15
64714,177571.94
-35919,-95143.49
53684,147680.64
-37088,-98311.48
97820,267289.2
47072,129762.12
66092,181306.32
84753,231877.63
-45918,-122240.78
-25365,-66542.15
-76085,-203993.35
-9819,-24412.49
-66913,-179137.23
99591,272088.61
-81148,-217714.08
-48475,-129170.25
-45945,-122313.95
76740,210162.4
-87148,-233974.08
-44530,-118479.3
19630,55394.3
-73890,-198044.9
-74271,-199077.41
-41306,-109742.26
-43226,-114945.46
-71040,-190321.4
-3100,-6204.0
-59433,-158866.43
343,3126.53
37962,105074.02
-58882,-157373.22
-48977,-130530.67
52365,144106.15
-6902,-16507.42
-77875,-208844.25
16881,47944.51
-36439,-96552.69
29622,82472.62
-54359,-145115.89
-93914,-252309.94
-23938,-62674.98
59280,162845.8
-16116,-41477.36
-35107,-92942.97
27107,75656.97
96091,262603.61
-79346,-212830.66
-78763,-211250.73
-22031,-57507.01
-54990,-146825.9
-24853,-65154.63
-39309,-104330.39
-51147,-136411.37
-13038,-33135.98
99552,271982.92
-40976,-108847.96
46001,126859.71
44023,121499.33
-75512,-202440.52
-77257,-207169.47
37102,102743.42
-38493,-102119.03
24914,69713.94
38627,106876.17
-13840,-35309.4
15198,43383.58
-43199,-114872.29
83083,227351.93
79853,218598.63
43641,120464.11
83048,227257.08
22693,63695.03
70411,193010.81
45807,126333.97
-83902,-225177.42
-43236,-114972.56
-66279,-177419.09
-25465,-66813.15
-89434,-240169.14
6766,20532.86
12826,36955.46
50580,139268.8
99943,273042.53
-51002,-136018.42
9954,29172.34
-41310,-109753.1
11283,32773.93
-92308,-247957.68
35719,98995.49
-33409,-88341.39
22019,61868.49
96724,264319.04
-34981,-92601.51
50102,137973.42
-50595,-134915.45
80912,221468.52
-2504,-4588.84
-59520,-159102.2
49867,137336.57
-30747,-81127.37
-26969,-70888.99
-24085,-63073.35
17685,50123.35
-28266,-74403.86
96686,264216.06
41465,114567.15
-37211,-98644.81
-32220,-85119.2
-98006,-263399.26
35446,98255.66
89074,243587.54
28497,79423.87
-32599,-86146.29
80683,220847.93
36206,100315.26
-42110,-111921.1
-58141,-155365.11
-29082,-76615.22
30340,84418.4
27541,76833.11
-32153,-84937.63
-42987,-114297.77
48770,134363.7
-26023,-68325.33
-72645,-194670.95
-80665,-216405.15
66416,182184.36
72071,197509.41
-86166,-231312.86
-34001,-89945.71
91937,251346.27
-2349,-4168.79
-57168,-152728.28
7384,22207.64
66639,182788.69
-44260,-117747.6
37242,103122.82
-44331,-117940.01
-30149,-79506.79
-83161,-223169.31
82156,224839.76
-19889,-51702.19
-48364,-128869.44
-25008,-65574.68
52704,145024.84
-79159,-212323.89
-18594,-48192.74
-80229,-215223.59
72095,197574.45
50295,138496.45
81720,223658.2
15439,44036.69
-78515,-210578.65
9069,26773.99
-10945,-27463.95
82496,225761.16
51183,140902.93
-85814,-230358.94
50443,138897.53
57023,156729.33
-48472,-129162.12
-35364,-93639.44
67869,186121.99
24138,67610.98
50145,138089.95
-90707,-243618.97
-42903,-114070.13
53160,146260.6
66476,182346.96
58343,160306.53
-31209,-82379.39
39901,110328.71
7745,23185.95
13778,39535.38
14152,40548.92
52110,143415.1
-60797,-162562.87
49399,136068.29
68494,187815.74
63871,175287.41
53720,147778.2
-11400,-28697.0
-98981,-266041.51
97040,265175.4
-47193,-125696.03
66324,181935.04
65156,178769.76
31930,88727.3
75521,206858.91
-75257,-201749.47
-1013,-548.23
65542,179815.82
31244,86868.24
73479,201325.09
74310,203577.1
8796,26034.16
-26474,-69547.54
58621,161059.91
37393,103532.03
3741,12335.11
-25938,-68094.98
-62261,-166530.31
2949,10188.79
-17926,-46382.46
-99301,-266908.71
-70735,-189494.85
-3611,-7588.81
-25222,-66154.62
81890,224118.9
-50181,-133793.51
-2811,-5420.81
-8242,-20138.82
30999,86204.29
-21568,-56252.28
97255,265758.05
19037,53787.27
-26204,-68815.84
-41544,-110387.24
-17096,-44133.16
-15262,-39163.02
-98894,-265805.74
14920,42630.2
-75647,-202806.37
46675,128686.25
-10078,-25114.38
-54571,-145690.41
-68354,-183042.34
7136,21535.56
11695,33890.45
-69570,-186337.7
-37419,-99208.49
-1776,-2615.96
82591,226018.61
31765,88280.15
-59625,-159386.75
50736,139691.56
-74937,-200882.27
-40475,-107490.25
30188,84006.48
-77164,-206917.44
-55416,-147980.36
56766,156032.86
-11419,-28748.49
98055,267926.05
-49323,-131468.33
58664,161176.44
39338,108802.98
44456,122672.76
-6956,-16653.76
38851,107483.21
-81965,-219928.15
3284,11096.64
75336,206357.56
-36896,-97791.16
-48622,-129568.62
-781,80.49
-83893,-225153.03
-25273,-66292.83
-98868,-265735.28
-27292,-71764.32
83936,229663.56
93603,255861.13
73305,200853.55
-34168,-90398.28
-65439,-175142.69
66518,182460.78
-56415,-150687.65
55237,151889.27
65663,180143.73
-58428,-156142.88
50675,139526.25
-36474,-96647.54
-73498,-196982.58
-23933,-62661.43
93745,256245.95
-59854,-160007.34
87132,238324.72
40287,111374.77
30647,85250.37
-93406,-250933.26
25650,71708.5
-76401,-204849.71
7782,23286.22
-68393,-183148.03
-76836,-206028.56
-22216,-58008.36
4022,13096.62
-47644,-126918.24
-31376,-82831.96
50370,138699.7
-10398,-25981.58
41155,113727.05
-63156,-168955.76
-70184,-188001.64
-30627,-80802.17
75869,207801.99
-78172,-209649.12
26621,74339.91
95157,260072.47
44110,121735.1
2885,10015.35
10724,31259.04
34991,97022.61
-95515,-256648.65
87632,239679.72
67451,184989.21
47306,130396.26
85369,233546.99
13783,39548.93
49449,136203.79
-29252,-77075.92
-42969,-114248.99
79003,216295.13
-85829,-230399.59
-44491,-118373.61
51564,141935.44
-31989,-84493.19
52325,143997.75
-80678,-216440.38
15828,45090.88
28678,79914.38
-41979,-111566.09
31496,87551.16
-73042,-195746.82
-75024,-201118.04
-68303,-182904.13
27760,77426.6
-10251,-25583.21
-94332,-253442.72
45047,124274.37
8616,25546.36
-24730,-64821.3
-14351,-36694.21
57862,159003.02
64138,176010.98
56501,155314.71
81563,223232.73
-17173,-44341.83
52509,144496.39
17508,49643.68
61276,168254.96
-39134,-103856.14
-88236,-236922.56
12487,36036.77
12949,37288.79
-787,64.23
-84296,-226245.16
-82083,-220247.93
92791,253660.61
92987,254191.77
78112,213880.52
-12365,-31312.15
-35857,-94975.47
-65468,-175221.28
-10962,-27510.02
-48391,-128942.61
-23650,-61894.5
31751,88242.21
16099,45825.29
17544,49741.24
-59840,-159969.4
-40758,-108257.18
-60685,-162259.35
57465,157927.15
-86602,-232494.42
98867,270126.57
-43881,-116720.51
-45712,-121682.52
-18733,-48569.43
-15758,-40507.18
-80977,-217250.67
86003,235265.13
645,3944.95
-3439,-7122.69
80669,220809.99
71495,195948.45
-51987,-138687.77
-1919,-3003.49
-85694,-230033.74
-27963,-73582.73
77491,212197.61
-21591,-56314.61
9886,28988.06
-19928,-51807.88
-13735,-35024.85
-40825,-108438.75
45967,126767.57
49184,135485.64
91714,250741.94
15048,42977.08
84842,232118.82
40978,113247.38
63426,174081.46
-51710,-137937.1
-78451,-210405.21
50618,139371.78
-80269,-215331.99
51590,142005.9
97006,265083.26
93097,254489.87
30358,84467.18
68397,187552.87
68442,187674.82
-38628,-102484.88
12187,35223.77
-48476,-129172.96
39075,108090.25
35075,97250.25
-67396,-180446.16
-36604,-96999.84
-51647,-137766.37
-36885,-97761.35
30834,85757.14
-56052,-149703.92
-26365,-69252.15
-57220,-152869.2
35023,97109.33
-54465,-145403.15
55805,153428.55
95995,262343.45
41469,114577.99
-20426,-53157.46
-63638,-170261.98
35248,97719.08
75221,206045.91
-38735,-102774.85
-93738,-251832.98
-97377,-261694.67
85227,233162.17
55788,153382.48
52300,143930.0
-98022,-263442.62
-51958,-138609.18
-13121,-33360.91
-67968,-181996.28
28931,80600.01
-36945,-97923.95
81112,222010.52
-30543,-80574.53
70552,193392.92
67424,184916.04
-68736,-184077.56
-35338,-93568.98
6926,20966.46
60306,165626.26
67950,186341.5
56024,154022.04
1815,7115.65
-68418,-183215.78
75405,206544.55
15265,43565.15
9633,28302.43
-92850,-249426.5
81644,223452.24
-55037,-146953.27
-84032,-225529.72
70682,193745.22
-71409,-191321.39
-30602,-80734.42
-62410,-166934.1
-5703,-13258.13
63635,174647.85
84382,230872.22
-83043,-222849.53
-31810,-84008.1
-89157,-239418.47
-18707,-48498.97
-24431,-64011.01
-39403,-104585.13
82880,226801.8
-48241,-128536.11
-64933,-173771.43
-82316,-220879.36
-51570,-137557.7
-11904,-30062.84
-9123,-22526.33
76514,209549.94
-51888,-138419.48
-67209,-179939.39
86223,235861.33
90407,247199.97
-94309,-253380.39
-98706,-265296.26
-23507,-61506.97
12762,36782.02
71223,195211.33
-94822,-254770.62
3185,10828.35
44763,123504.73
-70608,-189150.68
-83924,-225237.04
40446,111805.66
-64146,-171638.66
5527,17175.17
10104,29578.84
7585,22752.35
-46421,-123603.91
15519,44253.49
-31791,-83956.61
55961,153851.31
-78436,-210364.56
-38844,-103070.24
-38707,-102698.97
19862,56023.02
1539,6367.69
-57970,-154901.7
88307,241508.97
-55158,-147281.18
87553,239465.63
-20897,-54433.87
69592,190791.32
-26952,-70842.92
-31928,-84327.88
46143,127244.53
15889,45256.19
50760,139756.6
4069,13223.99
60421,165937.91
62421,171357.91
-70556,-189009.76
-59254,-158381.34
-33130,-87585.3
-13453,-34260.63
20418,57529.78
-3435,-7111.85
-52954,-141308.34
-82341,-220947.11
-48344,-128815.24
69331,190084.01
85297,233351.87
29455,82020.05
35542,98515.82
-69944,-187351.24
-4328,-9531.88
92419,252652.49
36327,100643.17
1451,6129.21
88650,242438.5
-9178,-22675.38
83892,229544.32
-49492,-131926.32
36900,102196.0
80360,219972.6
-72629,-194627.59
7831,23419.01
-87363,-234556.73
5654,17519.34
-1539,-1973.69
14637,41863.27
55819,153466.49
